Country,Year,Subject Area,Percentage
Myanmar,2018,Dentistry,0.1
Myanmar,2019,Dentistry,0.29
Myanmar,2020,Dentistry,0.26
Myanmar,2021,Dentistry,0.51
Myanmar,2022,Dentistry,1.02
Myanmar,2023,Dentistry,0.45
Myanmar,2024,Dentistry,0.76
Namibia,2018,Dentistry,0.23
Namibia,2019,Dentistry,0.12
Namibia,2020,Dentistry,0.0
Namibia,2021,Dentistry,0.08
Namibia,2022,Dentistry,0.08
Namibia,2023,Dentistry,0.0
Namibia,2024,Dentistry,0.15
Nepal,2018,Dentistry,0.87
Nepal,2019,Dentistry,1.0
Nepal,2020,Dentistry,0.85
Nepal,2021,Dentistry,0.97
Nepal,2022,Dentistry,0.9
Nepal,2023,Dentistry,0.66
Nepal,2024,Dentistry,0.67
Netherlands,2018,Dentistry,19.64
Netherlands,2019,Dentistry,40.51
Netherlands,2020,Dentistry,40.11
Netherlands,2021,Dentistry,38.05
Netherlands,2022,Dentistry,40.85
Netherlands,2023,Dentistry,42.76
Netherlands,2024,Dentistry,45.68
New Zealand,2018,Dentistry,0.96
New Zealand,2019,Dentistry,1.09
New Zealand,2020,Dentistry,1.05
New Zealand,2021,Dentistry,1.15
New Zealand,2022,Dentistry,1.01
New Zealand,2023,Dentistry,1.43
New Zealand,2024,Dentistry,1.13
Nicaragua,2019,Dentistry,0.0
Nicaragua,2020,Dentistry,1.15
Nicaragua,2021,Dentistry,0.46
Nicaragua,2022,Dentistry,0.72
Nicaragua,2023,Dentistry,0.75
Nicaragua,2024,Dentistry,1.44
Niger,2018,Dentistry,0.28
Niger,2019,Dentistry,0.0
Niger,2020,Dentistry,0.0
Niger,2021,Dentistry,0.0
Niger,2022,Dentistry,0.0
Niger,2023,Dentistry,0.0
Niger,2024,Dentistry,0.0
Nigeria,2018,Dentistry,0.53
Nigeria,2019,Dentistry,0.49
Nigeria,2020,Dentistry,0.56
Nigeria,2021,Dentistry,0.74
Nigeria,2022,Dentistry,0.78
Nigeria,2023,Dentistry,0.96
Nigeria,2024,Dentistry,1.09
North Macedonia,2018,Dentistry,0.55
North Macedonia,2019,Dentistry,0.34
North Macedonia,2020,Dentistry,0.64
North Macedonia,2021,Dentistry,0.31
North Macedonia,2022,Dentistry,0.36
North Macedonia,2023,Dentistry,0.38
North Macedonia,2024,Dentistry,0.38
Norway,2018,Dentistry,1.75
Norway,2019,Dentistry,2.0
Norway,2020,Dentistry,1.81
Norway,2021,Dentistry,1.68
Norway,2022,Dentistry,1.8
Norway,2023,Dentistry,2.06
Norway,2024,Dentistry,2.34
Oman,2018,Dentistry,0.05
Oman,2019,Dentistry,0.04
Oman,2020,Dentistry,0.04
Oman,2022,Dentistry,0.14
Oman,2023,Dentistry,0.25
Oman,2024,Dentistry,0.37
Pakistan,2018,Dentistry,1.83
Pakistan,2020,Dentistry,3.29
Pakistan,2021,Dentistry,4.9
Pakistan,2022,Dentistry,7.36
Pakistan,2023,Dentistry,6.88
Pakistan,2024,Dentistry,6.87
Palestine,2018,Dentistry,0.27
Palestine,2019,Dentistry,0.15
Palestine,2020,Dentistry,0.33
Palestine,2021,Dentistry,0.23
Palestine,2022,Dentistry,0.23
Palestine,2023,Dentistry,0.35
Palestine,2024,Dentistry,0.54
Panama,2018,Dentistry,0.0
Panama,2019,Dentistry,0.06
Panama,2020,Dentistry,0.14
Panama,2021,Dentistry,0.23
Panama,2022,Dentistry,0.0
Panama,2023,Dentistry,0.11
Panama,2024,Dentistry,0.14
Papua New Guinea,2018,Dentistry,0.0
Papua New Guinea,2019,Dentistry,0.0
Papua New Guinea,2020,Dentistry,0.23
Papua New Guinea,2021,Dentistry,0.22
Papua New Guinea,2022,Dentistry,0.38
Papua New Guinea,2023,Dentistry,0.0
Papua New Guinea,2024,Dentistry,0.19
Paraguay,2018,Dentistry,1.38
Paraguay,2019,Dentistry,1.54
Paraguay,2020,Dentistry,1.08
Paraguay,2021,Dentistry,1.14
Paraguay,2022,Dentistry,0.99
Paraguay,2023,Dentistry,0.56
Paraguay,2024,Dentistry,1.07
Peru,2018,Dentistry,0.86
Peru,2019,Dentistry,1.26
Peru,2020,Dentistry,1.88
Peru,2021,Dentistry,2.6
Peru,2022,Dentistry,2.02
Peru,2023,Dentistry,1.87
Peru,2024,Dentistry,1.98
Philippines,2018,Dentistry,0.09
Philippines,2019,Dentistry,0.07
Philippines,2020,Dentistry,0.1
Philippines,2021,Dentistry,0.22
Philippines,2022,Dentistry,0.08
Philippines,2023,Dentistry,0.18
Philippines,2024,Dentistry,0.27
Poland,2018,Dentistry,4.44
Poland,2019,Dentistry,3.38
Poland,2020,Dentistry,2.32
Poland,2021,Dentistry,4.04
Poland,2022,Dentistry,3.12
Poland,2023,Dentistry,3.39
Poland,2024,Dentistry,4.74
Portugal,2018,Dentistry,1.93
Portugal,2019,Dentistry,1.61
Portugal,2020,Dentistry,2.84
Portugal,2021,Dentistry,3.29
Portugal,2022,Dentistry,5.39
Portugal,2023,Dentistry,4.55
Portugal,2024,Dentistry,5.24
Puerto Rico,2018,Dentistry,0.26
Puerto Rico,2019,Dentistry,0.34
Puerto Rico,2020,Dentistry,0.36
Puerto Rico,2021,Dentistry,0.62
Puerto Rico,2022,Dentistry,0.72
Puerto Rico,2023,Dentistry,0.22
Puerto Rico,2024,Dentistry,0.5
Qatar,2018,Dentistry,0.31
Qatar,2019,Dentistry,0.39
Qatar,2020,Dentistry,0.38
Qatar,2021,Dentistry,0.46
Qatar,2022,Dentistry,1.06
Qatar,2023,Dentistry,1.13
Qatar,2024,Dentistry,1.46
Romania,2018,Dentistry,0.63
Romania,2019,Dentistry,1.62
Romania,2020,Dentistry,1.92
Romania,2021,Dentistry,2.91
Romania,2022,Dentistry,1.52
Romania,2023,Dentistry,1.75
Romania,2024,Dentistry,1.63
Russian Federation,2018,Dentistry,1.53
Russian Federation,2019,Dentistry,19.5
Russian Federation,2020,Dentistry,27.53
Russian Federation,2021,Dentistry,14.19
Russian Federation,2022,Dentistry,33.06
Russian Federation,2023,Dentistry,19.86
Russian Federation,2024,Dentistry,10.28
Rwanda,2018,Dentistry,0.12
Rwanda,2019,Dentistry,0.0
Rwanda,2020,Dentistry,0.0
Rwanda,2021,Dentistry,0.22
Rwanda,2022,Dentistry,0.15
Rwanda,2023,Dentistry,0.05
Rwanda,2024,Dentistry,0.52
Saudi Arabia,2018,Dentistry,11.1
Saudi Arabia,2019,Dentistry,12.1
Saudi Arabia,2020,Dentistry,13.91
Saudi Arabia,2021,Dentistry,17.06
Saudi Arabia,2022,Dentistry,11.7
Saudi Arabia,2023,Dentistry,18.68
Saudi Arabia,2024,Dentistry,0.0
Senegal,2018,Dentistry,0.35
Senegal,2019,Dentistry,0.34
Senegal,2020,Dentistry,0.1
Senegal,2021,Dentistry,0.26
Senegal,2022,Dentistry,0.13
Senegal,2023,Dentistry,0.17
Senegal,2024,Dentistry,0.05
Serbia,2018,Dentistry,0.92
Serbia,2019,Dentistry,0.65
Serbia,2020,Dentistry,0.79
Serbia,2021,Dentistry,1.08
Serbia,2022,Dentistry,0.72
Serbia,2023,Dentistry,1.03
Serbia,2024,Dentistry,0.92
Seychelles,2018,Dentistry,2.33
Seychelles,2019,Dentistry,1.08
Seychelles,2020,Dentistry,0.0
Seychelles,2021,Dentistry,0.53
Seychelles,2022,Dentistry,0.5
Seychelles,2023,Dentistry,0.0
Seychelles,2024,Dentistry,0.0
Sierra Leone,2018,Dentistry,0.0
Sierra Leone,2019,Dentistry,0.0
Sierra Leone,2020,Dentistry,0.0
Sierra Leone,2021,Dentistry,0.21
Sierra Leone,2022,Dentistry,0.35
Sierra Leone,2023,Dentistry,0.0
Sierra Leone,2024,Dentistry,0.0
Singapore,2018,Dentistry,0.85
Singapore,2019,Dentistry,0.75
Singapore,2020,Dentistry,0.93
Singapore,2021,Dentistry,1.04
Singapore,2022,Dentistry,1.2
Singapore,2023,Dentistry,1.54
Singapore,2024,Dentistry,2.64
Slovakia,2018,Dentistry,0.33
Slovakia,2019,Dentistry,0.11
Slovakia,2020,Dentistry,0.06
Slovakia,2021,Dentistry,0.07
Slovakia,2022,Dentistry,0.1
Slovakia,2023,Dentistry,0.16
Slovakia,2024,Dentistry,0.27
Slovenia,2018,Dentistry,0.18
Slovenia,2019,Dentistry,0.22
Slovenia,2020,Dentistry,0.22
Slovenia,2021,Dentistry,0.42
Slovenia,2023,Dentistry,0.22
Slovenia,2024,Dentistry,0.46
Somalia,2018,Dentistry,0.0
Somalia,2019,Dentistry,0.0
Somalia,2020,Dentistry,0.0
Somalia,2021,Dentistry,0.0
Somalia,2022,Dentistry,0.0
Somalia,2023,Dentistry,0.18
Somalia,2024,Dentistry,0.26
South Africa,2018,Dentistry,0.65
South Africa,2019,Dentistry,1.08
South Africa,2020,Dentistry,1.1
South Africa,2021,Dentistry,2.0
South Africa,2022,Dentistry,2.45
South Africa,2023,Dentistry,1.79
South Africa,2024,Dentistry,2.51
South Korea,2018,Dentistry,27.68
South Korea,2019,Dentistry,26.68
South Korea,2020,Dentistry,43.94
South Korea,2021,Dentistry,35.25
South Korea,2022,Dentistry,37.75
South Korea,2023,Dentistry,35.18
South Korea,2024,Dentistry,42.15
South Sudan,2018,Dentistry,0.54
South Sudan,2019,Dentistry,0.0
South Sudan,2020,Dentistry,0.76
South Sudan,2021,Dentistry,0.0
South Sudan,2022,Dentistry,0.41
South Sudan,2023,Dentistry,0.5
South Sudan,2024,Dentistry,0.27
Spain,2018,Dentistry,37.62
Spain,2019,Dentistry,35.11
Spain,2020,Dentistry,100.0
Spain,2021,Dentistry,100.0
Spain,2022,Dentistry,100.0
Spain,2023,Dentistry,100.0
Spain,2024,Dentistry,100.0
Sri Lanka,2018,Dentistry,0.35
Sri Lanka,2019,Dentistry,0.26
Sri Lanka,2020,Dentistry,0.22
Sri Lanka,2021,Dentistry,0.26
Sri Lanka,2022,Dentistry,0.17
Sri Lanka,2023,Dentistry,0.64
Sri Lanka,2024,Dentistry,0.28
Sudan,2018,Dentistry,0.74
Sudan,2019,Dentistry,0.31
Sudan,2020,Dentistry,0.75
Sudan,2021,Dentistry,0.55
Sudan,2022,Dentistry,0.51
Sudan,2023,Dentistry,0.76
Sudan,2024,Dentistry,0.35
Swaziland,2018,Dentistry,0.0
Swaziland,2019,Dentistry,0.35
Swaziland,2020,Dentistry,0.69
Swaziland,2021,Dentistry,0.0
Swaziland,2022,Dentistry,0.0
Swaziland,2023,Dentistry,0.0
Swaziland,2024,Dentistry,0.0
Sweden,2018,Dentistry,18.48
Sweden,2019,Dentistry,16.21
Sweden,2020,Dentistry,14.92
Sweden,2021,Dentistry,15.16
Sweden,2022,Dentistry,12.1
Sweden,2023,Dentistry,12.89
Sweden,2024,Dentistry,28.31
Switzerland,2018,Dentistry,15.03
Switzerland,2019,Dentistry,15.05
Switzerland,2020,Dentistry,12.83
Switzerland,2021,Dentistry,18.59
Switzerland,2022,Dentistry,17.28
Switzerland,2023,Dentistry,18.93
Switzerland,2024,Dentistry,23.33
Syrian Arab Republic,2018,Dentistry,3.73
Syrian Arab Republic,2019,Dentistry,3.72
Syrian Arab Republic,2020,Dentistry,3.87
Syrian Arab Republic,2021,Dentistry,4.96
Syrian Arab Republic,2022,Dentistry,2.54
Syrian Arab Republic,2023,Dentistry,3.33
Syrian Arab Republic,2024,Dentistry,3.48
Taiwan,2018,Dentistry,3.28
Taiwan,2019,Dentistry,2.93
Taiwan,2020,Dentistry,3.5
Taiwan,2021,Dentistry,4.81
Taiwan,2022,Dentistry,10.31
Taiwan,2023,Dentistry,6.33
Taiwan,2024,Dentistry,11.86
Tanzania,2018,Dentistry,0.21
Tanzania,2019,Dentistry,0.25
Tanzania,2020,Dentistry,0.1
Tanzania,2021,Dentistry,0.14
Tanzania,2022,Dentistry,0.22
Tanzania,2023,Dentistry,0.17
Tanzania,2024,Dentistry,0.4
Thailand,2018,Dentistry,2.25
Thailand,2019,Dentistry,2.23
Thailand,2020,Dentistry,2.72
Thailand,2021,Dentistry,4.91
Thailand,2022,Dentistry,6.7
Thailand,2023,Dentistry,7.02
Thailand,2024,Dentistry,7.18
Timor-Leste,2018,Dentistry,0.0
Timor-Leste,2019,Dentistry,0.0
Timor-Leste,2020,Dentistry,0.0
Timor-Leste,2021,Dentistry,0.0
Timor-Leste,2022,Dentistry,0.0
Timor-Leste,2023,Dentistry,0.0
Timor-Leste,2024,Dentistry,0.0
Togo,2018,Dentistry,0.27
Togo,2019,Dentistry,0.23
Togo,2020,Dentistry,0.0
Togo,2021,Dentistry,0.0
Togo,2022,Dentistry,0.0
Togo,2023,Dentistry,0.0
Togo,2024,Dentistry,0.0
Trinidad and Tobago,2018,Dentistry,0.13
Trinidad and Tobago,2019,Dentistry,0.62
Trinidad and Tobago,2020,Dentistry,0.77
Trinidad and Tobago,2021,Dentistry,0.49
Trinidad and Tobago,2022,Dentistry,0.39
Trinidad and Tobago,2023,Dentistry,0.45
Trinidad and Tobago,2024,Dentistry,0.51
Tunisia,2018,Dentistry,0.35
Tunisia,2019,Dentistry,0.27
Tunisia,2020,Dentistry,0.45
Tunisia,2021,Dentistry,0.49
Tunisia,2022,Dentistry,0.35
Tunisia,2023,Dentistry,0.55
Tunisia,2024,Dentistry,0.62
Turkey,2018,Dentistry,8.93
Turkey,2019,Dentistry,16.1
Turkey,2020,Dentistry,25.37
Turkey,2021,Dentistry,35.69
Turkey,2022,Dentistry,33.31
Turkey,2023,Dentistry,0.0
Turkey,2024,Dentistry,0.0
Uganda,2018,Dentistry,0.1
Uganda,2019,Dentistry,0.09
Uganda,2020,Dentistry,0.07
Uganda,2021,Dentistry,0.09
Uganda,2022,Dentistry,0.35
Uganda,2023,Dentistry,0.13
Uganda,2024,Dentistry,0.28
Ukraine,2018,Dentistry,0.22
Ukraine,2019,Dentistry,1.57
Ukraine,2020,Dentistry,2.02
Ukraine,2021,Dentistry,2.07
Ukraine,2022,Dentistry,2.07
Ukraine,2023,Dentistry,3.14
Ukraine,2024,Dentistry,1.29
United Arab Emirates,2018,Dentistry,1.21
United Arab Emirates,2019,Dentistry,1.19
United Arab Emirates,2020,Dentistry,2.12
United Arab Emirates,2021,Dentistry,3.51
United Arab Emirates,2022,Dentistry,2.63
United Arab Emirates,2023,Dentistry,3.83
United Arab Emirates,2024,Dentistry,5.02
United Kingdom,2018,Dentistry,0.0
United Kingdom,2019,Dentistry,
United Kingdom,2020,Dentistry,
United Kingdom,2021,Dentistry,
United Kingdom,2022,Dentistry,
United Kingdom,2023,Dentistry,
United Kingdom,2024,Dentistry,
United States,2018,Dentistry,0.0
United States,2019,Dentistry,0.0
United States,2020,Dentistry,
United States,2021,Dentistry,
United States,2022,Dentistry,
United States,2023,Dentistry,
United States,2024,Dentistry,
Uruguay,2018,Dentistry,0.64
Uruguay,2019,Dentistry,0.32
Uruguay,2020,Dentistry,0.24
Uruguay,2021,Dentistry,0.39
Uruguay,2022,Dentistry,0.53
Uruguay,2023,Dentistry,0.41
Uruguay,2024,Dentistry,0.71
Uzbekistan,2018,Dentistry,0.09
Uzbekistan,2019,Dentistry,0.06
Uzbekistan,2020,Dentistry,0.38
Uzbekistan,2021,Dentistry,0.19
Uzbekistan,2022,Dentistry,0.04
Uzbekistan,2023,Dentistry,0.07
Uzbekistan,2024,Dentistry,0.12
Venezuela,2018,Dentistry,0.33
Venezuela,2019,Dentistry,0.42
Venezuela,2020,Dentistry,0.66
Venezuela,2021,Dentistry,0.85
Venezuela,2022,Dentistry,1.1
Venezuela,2023,Dentistry,0.39
Venezuela,2024,Dentistry,1.39
Viet Nam,2018,Dentistry,0.25
Viet Nam,2019,Dentistry,0.43
Viet Nam,2020,Dentistry,1.22
Viet Nam,2021,Dentistry,1.76
Viet Nam,2022,Dentistry,1.03
Viet Nam,2023,Dentistry,1.13
Viet Nam,2024,Dentistry,1.6
Yemen,2018,Dentistry,3.42
Yemen,2019,Dentistry,2.07
Yemen,2020,Dentistry,1.82
Yemen,2021,Dentistry,1.58
Yemen,2022,Dentistry,1.65
Yemen,2023,Dentistry,2.56
Yemen,2024,Dentistry,2.76
Zambia,2018,Dentistry,0.09
Zambia,2019,Dentistry,0.09
Zambia,2020,Dentistry,0.0
Zambia,2021,Dentistry,0.06
Zambia,2022,Dentistry,0.1
Zambia,2023,Dentistry,0.2
Zambia,2024,Dentistry,0.0
Zimbabwe,2018,Dentistry,0.0
Zimbabwe,2019,Dentistry,0.0
Zimbabwe,2020,Dentistry,0.0
Zimbabwe,2021,Dentistry,0.04
Zimbabwe,2022,Dentistry,0.03
Zimbabwe,2023,Dentistry,0.13
Zimbabwe,2024,Dentistry,0.15
Afghanistan,2018,Earth and Planetary Sciences,6.82
Afghanistan,2019,Earth and Planetary Sciences,4.02
Afghanistan,2020,Earth and Planetary Sciences,3.21
Afghanistan,2021,Earth and Planetary Sciences,2.68
Afghanistan,2022,Earth and Planetary Sciences,2.42
Afghanistan,2023,Earth and Planetary Sciences,3.21
Afghanistan,2024,Earth and Planetary Sciences,3.01
Albania,2018,Earth and Planetary Sciences,2.47
Albania,2019,Earth and Planetary Sciences,3.16
Albania,2020,Earth and Planetary Sciences,1.73
Albania,2021,Earth and Planetary Sciences,2.22
Albania,2022,Earth and Planetary Sciences,3.11
Albania,2023,Earth and Planetary Sciences,2.74
Albania,2024,Earth and Planetary Sciences,1.76
Algeria,2018,Earth and Planetary Sciences,7.38
Algeria,2019,Earth and Planetary Sciences,8.29
Algeria,2020,Earth and Planetary Sciences,7.13
Algeria,2021,Earth and Planetary Sciences,8.72
Algeria,2022,Earth and Planetary Sciences,9.49
Algeria,2023,Earth and Planetary Sciences,9.74
Algeria,2024,Earth and Planetary Sciences,10.17
Angola,2018,Earth and Planetary Sciences,7.65
Angola,2019,Earth and Planetary Sciences,6.77
Angola,2020,Earth and Planetary Sciences,4.55
Angola,2021,Earth and Planetary Sciences,6.19
Angola,2022,Earth and Planetary Sciences,3.12
Angola,2023,Earth and Planetary Sciences,3.28
Angola,2024,Earth and Planetary Sciences,3.88
Argentina,2018,Earth and Planetary Sciences,0.0
Argentina,2019,Earth and Planetary Sciences,0.0
Argentina,2020,Earth and Planetary Sciences,0.0
Argentina,2021,Earth and Planetary Sciences,0.0
Argentina,2022,Earth and Planetary Sciences,0.0
Argentina,2023,Earth and Planetary Sciences,0.0
Argentina,2024,Earth and Planetary Sciences,0.0
Armenia,2018,Earth and Planetary Sciences,3.86
Armenia,2019,Earth and Planetary Sciences,3.66
Armenia,2020,Earth and Planetary Sciences,4.71
Armenia,2021,Earth and Planetary Sciences,4.42
Armenia,2022,Earth and Planetary Sciences,3.19
Armenia,2023,Earth and Planetary Sciences,3.76
Armenia,2024,Earth and Planetary Sciences,3.26
Aruba,2018,Earth and Planetary Sciences,0.0
Aruba,2019,Earth and Planetary Sciences,2.78
Aruba,2020,Earth and Planetary Sciences,0.0
Aruba,2021,Earth and Planetary Sciences,3.64
Aruba,2022,Earth and Planetary Sciences,0.0
Aruba,2023,Earth and Planetary Sciences,1.41
Aruba,2024,Earth and Planetary Sciences,1.89
Australia,2018,Earth and Planetary Sciences,0.0
Australia,2019,Earth and Planetary Sciences,0.0
Australia,2020,Earth and Planetary Sciences,0.0
Australia,2021,Earth and Planetary Sciences,0.0
Australia,2022,Earth and Planetary Sciences,0.0
Australia,2023,Earth and Planetary Sciences,0.0
Australia,2024,Earth and Planetary Sciences,0.0
Austria,2018,Earth and Planetary Sciences,0.0
Austria,2019,Earth and Planetary Sciences,0.0
Austria,2020,Earth and Planetary Sciences,0.0
Austria,2021,Earth and Planetary Sciences,0.0
Austria,2022,Earth and Planetary Sciences,0.0
Austria,2023,Earth and Planetary Sciences,0.0
Austria,2024,Earth and Planetary Sciences,0.0
Azerbaijan,2018,Earth and Planetary Sciences,3.25
Azerbaijan,2019,Earth and Planetary Sciences,3.77
Azerbaijan,2020,Earth and Planetary Sciences,3.68
Azerbaijan,2021,Earth and Planetary Sciences,3.91
Azerbaijan,2022,Earth and Planetary Sciences,4.17
Azerbaijan,2023,Earth and Planetary Sciences,5.66
Azerbaijan,2024,Earth and Planetary Sciences,3.46
Bahrain,2018,Earth and Planetary Sciences,1.23
Bahrain,2019,Earth and Planetary Sciences,1.18
Bahrain,2020,Earth and Planetary Sciences,0.64
Bahrain,2021,Earth and Planetary Sciences,0.63
Bahrain,2022,Earth and Planetary Sciences,0.63
Bahrain,2023,Earth and Planetary Sciences,0.47
Bahrain,2024,Earth and Planetary Sciences,0.67
Bangladesh,2018,Earth and Planetary Sciences,2.74
Bangladesh,2019,Earth and Planetary Sciences,3.27
Bangladesh,2020,Earth and Planetary Sciences,4.13
Bangladesh,2021,Earth and Planetary Sciences,9.07
Bangladesh,2022,Earth and Planetary Sciences,7.85
Bangladesh,2023,Earth and Planetary Sciences,7.21
Bangladesh,2024,Earth and Planetary Sciences,9.38
Belarus,2018,Earth and Planetary Sciences,2.06
Belarus,2019,Earth and Planetary Sciences,1.68
Belarus,2020,Earth and Planetary Sciences,2.84
Belarus,2021,Earth and Planetary Sciences,2.12
Belarus,2022,Earth and Planetary Sciences,1.5
Belarus,2023,Earth and Planetary Sciences,2.05
Belarus,2024,Earth and Planetary Sciences,1.63
Belgium,2018,Earth and Planetary Sciences,0.0
Belgium,2019,Earth and Planetary Sciences,0.0
Belgium,2020,Earth and Planetary Sciences,0.0
Belgium,2021,Earth and Planetary Sciences,0.0
Belgium,2022,Earth and Planetary Sciences,0.0
Belgium,2023,Earth and Planetary Sciences,0.0
Belgium,2024,Earth and Planetary Sciences,0.0
Belize,2018,Earth and Planetary Sciences,0.0
Belize,2019,Earth and Planetary Sciences,4.71
Belize,2020,Earth and Planetary Sciences,4.31
Belize,2021,Earth and Planetary Sciences,5.93
Belize,2022,Earth and Planetary Sciences,6.38
Belize,2023,Earth and Planetary Sciences,6.25
Belize,2024,Earth and Planetary Sciences,4.24
Benin,2018,Earth and Planetary Sciences,3.83
Benin,2019,Earth and Planetary Sciences,3.77
Benin,2020,Earth and Planetary Sciences,2.56
Benin,2021,Earth and Planetary Sciences,4.13
Benin,2022,Earth and Planetary Sciences,2.71
Benin,2023,Earth and Planetary Sciences,3.06
Benin,2024,Earth and Planetary Sciences,3.52
Bhutan,2018,Earth and Planetary Sciences,3.69
Bhutan,2019,Earth and Planetary Sciences,6.64
Bhutan,2020,Earth and Planetary Sciences,3.09
Bhutan,2021,Earth and Planetary Sciences,2.95
Bhutan,2022,Earth and Planetary Sciences,3.56
Bhutan,2023,Earth and Planetary Sciences,3.94
Bhutan,2024,Earth and Planetary Sciences,4.51
Bolivia,2018,Earth and Planetary Sciences,6.4
Bolivia,2019,Earth and Planetary Sciences,4.11
Bolivia,2020,Earth and Planetary Sciences,5.12
Bolivia,2021,Earth and Planetary Sciences,4.06
Bolivia,2022,Earth and Planetary Sciences,4.92
Bolivia,2023,Earth and Planetary Sciences,4.01
Bolivia,2024,Earth and Planetary Sciences,4.74
Bosnia and Herzegovina,2018,Earth and Planetary Sciences,1.49
Bosnia and Herzegovina,2019,Earth and Planetary Sciences,1.81
Bosnia and Herzegovina,2020,Earth and Planetary Sciences,1.16
Bosnia and Herzegovina,2021,Earth and Planetary Sciences,1.89
Bosnia and Herzegovina,2022,Earth and Planetary Sciences,1.35
Bosnia and Herzegovina,2023,Earth and Planetary Sciences,0.91
Bosnia and Herzegovina,2024,Earth and Planetary Sciences,1.36
Botswana,2018,Earth and Planetary Sciences,4.41
Botswana,2019,Earth and Planetary Sciences,4.58
Botswana,2020,Earth and Planetary Sciences,3.95
Botswana,2021,Earth and Planetary Sciences,4.34
Botswana,2022,Earth and Planetary Sciences,5.99
Botswana,2023,Earth and Planetary Sciences,3.79
Botswana,2024,Earth and Planetary Sciences,3.26
Brazil,2018,Earth and Planetary Sciences,
Brazil,2019,Earth and Planetary Sciences,
Brazil,2020,Earth and Planetary Sciences,0.0
Brazil,2021,Earth and Planetary Sciences,
Brazil,2022,Earth and Planetary Sciences,
Brazil,2023,Earth and Planetary Sciences,
Brazil,2024,Earth and Planetary Sciences,
Brunei Darussalam,2018,Earth and Planetary Sciences,6.36
Brunei Darussalam,2019,Earth and Planetary Sciences,5.38
Brunei Darussalam,2020,Earth and Planetary Sciences,4.86
Brunei Darussalam,2021,Earth and Planetary Sciences,3.9
Brunei Darussalam,2022,Earth and Planetary Sciences,2.23
Brunei Darussalam,2023,Earth and Planetary Sciences,2.75
Brunei Darussalam,2024,Earth and Planetary Sciences,3.19
Bulgaria,2018,Earth and Planetary Sciences,3.32
Bulgaria,2019,Earth and Planetary Sciences,5.1
Bulgaria,2020,Earth and Planetary Sciences,4.69
Bulgaria,2021,Earth and Planetary Sciences,4.85
Bulgaria,2022,Earth and Planetary Sciences,4.05
Bulgaria,2023,Earth and Planetary Sciences,5.01
Bulgaria,2024,Earth and Planetary Sciences,4.1
Burkina Faso,2018,Earth and Planetary Sciences,3.47
Burkina Faso,2019,Earth and Planetary Sciences,3.09
Burkina Faso,2020,Earth and Planetary Sciences,2.14
Burkina Faso,2021,Earth and Planetary Sciences,2.17
Burkina Faso,2022,Earth and Planetary Sciences,1.83
Burkina Faso,2023,Earth and Planetary Sciences,1.99
Burkina Faso,2024,Earth and Planetary Sciences,2.43
Burundi,2018,Earth and Planetary Sciences,3.09
Burundi,2019,Earth and Planetary Sciences,3.16
Burundi,2020,Earth and Planetary Sciences,2.55
Burundi,2021,Earth and Planetary Sciences,5.16
Burundi,2022,Earth and Planetary Sciences,3.46
Burundi,2023,Earth and Planetary Sciences,2.59
Burundi,2024,Earth and Planetary Sciences,2.36
Cambodia,2018,Earth and Planetary Sciences,1.98
Cambodia,2019,Earth and Planetary Sciences,4.12
Cambodia,2020,Earth and Planetary Sciences,2.95
Cambodia,2021,Earth and Planetary Sciences,2.79
Cambodia,2022,Earth and Planetary Sciences,2.33
Cambodia,2023,Earth and Planetary Sciences,2.48
Cambodia,2024,Earth and Planetary Sciences,2.96
Cameroon,2018,Earth and Planetary Sciences,3.1
Cameroon,2019,Earth and Planetary Sciences,3.93
Cameroon,2020,Earth and Planetary Sciences,3.69
Cameroon,2021,Earth and Planetary Sciences,4.0
Cameroon,2022,Earth and Planetary Sciences,4.15
Cameroon,2023,Earth and Planetary Sciences,3.05
Cameroon,2024,Earth and Planetary Sciences,3.58
Canada,2018,Earth and Planetary Sciences,0.0
Canada,2019,Earth and Planetary Sciences,0.0
Canada,2020,Earth and Planetary Sciences,0.0
Canada,2021,Earth and Planetary Sciences,0.0
Canada,2022,Earth and Planetary Sciences,0.0
Canada,2023,Earth and Planetary Sciences,0.0
Canada,2024,Earth and Planetary Sciences,0.0
Cape Verde,2018,Earth and Planetary Sciences,12.86
Cape Verde,2019,Earth and Planetary Sciences,6.67
Cape Verde,2020,Earth and Planetary Sciences,6.56
Cape Verde,2021,Earth and Planetary Sciences,5.81
Cape Verde,2022,Earth and Planetary Sciences,1.67
Cape Verde,2023,Earth and Planetary Sciences,5.41
Cape Verde,2024,Earth and Planetary Sciences,4.93
Central African Republic,2018,Earth and Planetary Sciences,1.92
Central African Republic,2019,Earth and Planetary Sciences,3.33
Central African Republic,2020,Earth and Planetary Sciences,3.03
Central African Republic,2021,Earth and Planetary Sciences,2.16
Central African Republic,2022,Earth and Planetary Sciences,3.9
Central African Republic,2023,Earth and Planetary Sciences,2.91
