Subject,Identifier,EID,Title,Publication Name,Publication Date,DOI,Cited By Count,Affiliation Country,Year
ENVI,SCOPUS_ID:85087810405,2-s2.0-85087810405,"Evaluation of health status of the striped catfish Pangasianodon hypophthalmus (Sauvage, 1878) from Khlong Saen Saep, Thailand: The use of integrated biomarkers",Human and Ecological Risk Assessment,2020-01-01T00:00:00.000Z,10.1080/10807039.2020.1789839,4,United States,2020
ENVI,SCOPUS_ID:85087855098,2-s2.0-85087855098,Incorporating biowaste into circular bioeconomy: A critical review of current trend and scaling up feasibility,Environmental Technology and Innovation,2020-08-01T00:00:00.000Z,10.1016/j.eti.2020.101034,52,China,2020
ENVI,SCOPUS_ID:85087855098,2-s2.0-85087855098,Incorporating biowaste into circular bioeconomy: A critical review of current trend and scaling up feasibility,Environmental Technology and Innovation,2020-08-01T00:00:00.000Z,10.1016/j.eti.2020.101034,52,Malaysia,2020
ENVI,SCOPUS_ID:85087855098,2-s2.0-85087855098,Incorporating biowaste into circular bioeconomy: A critical review of current trend and scaling up feasibility,Environmental Technology and Innovation,2020-08-01T00:00:00.000Z,10.1016/j.eti.2020.101034,52,Thailand,2020
ENVI,SCOPUS_ID:85087855098,2-s2.0-85087855098,Incorporating biowaste into circular bioeconomy: A critical review of current trend and scaling up feasibility,Environmental Technology and Innovation,2020-08-01T00:00:00.000Z,10.1016/j.eti.2020.101034,52,United Arab Emirates,2020
ENVI,SCOPUS_ID:85087905890,2-s2.0-85087905890,Identification of sulfate-reducing and methanogenic microbial taxa in anaerobic bioreactors from industrial wastewater treatment plants using next-generation sequencing and gene clone library analyses,Journal of Environmental Science and Health - Part A Toxic/Hazardous Substances and Environmental Engineering,2020-01-01T00:00:00.000Z,10.1080/10934529.2020.1789409,5,Thailand,2020
ENVI,SCOPUS_ID:85087972087,2-s2.0-85087972087,Performance of an air membrane bioreactor for methanol removal under steady and transient state conditions,Chemosphere,2020-12-01T00:00:00.000Z,10.1016/j.chemosphere.2020.127514,4,Netherlands,2020
ENVI,SCOPUS_ID:85087972087,2-s2.0-85087972087,Performance of an air membrane bioreactor for methanol removal under steady and transient state conditions,Chemosphere,2020-12-01T00:00:00.000Z,10.1016/j.chemosphere.2020.127514,4,Thailand,2020
ENVI,SCOPUS_ID:85088098750,2-s2.0-85088098750,Production of biodiesel over waste seashell-derived active and stable extrudate catalysts in a fixed-bed reactor,Environmental Technology and Innovation,2020-11-01T00:00:00.000Z,10.1016/j.eti.2020.101051,15,Malaysia,2020
ENVI,SCOPUS_ID:85088098750,2-s2.0-85088098750,Production of biodiesel over waste seashell-derived active and stable extrudate catalysts in a fixed-bed reactor,Environmental Technology and Innovation,2020-11-01T00:00:00.000Z,10.1016/j.eti.2020.101051,15,Thailand,2020
ENVI,SCOPUS_ID:85088237599,2-s2.0-85088237599,Synthetic dyes removal by Fusarium oxysporum HUIB02 and stimulation effect on laccase accumulation,Environmental Technology and Innovation,2020-08-01T00:00:00.000Z,10.1016/j.eti.2020.101027,12,Malaysia,2020
ENVI,SCOPUS_ID:85088237599,2-s2.0-85088237599,Synthetic dyes removal by Fusarium oxysporum HUIB02 and stimulation effect on laccase accumulation,Environmental Technology and Innovation,2020-08-01T00:00:00.000Z,10.1016/j.eti.2020.101027,12,South Korea,2020
ENVI,SCOPUS_ID:85088237599,2-s2.0-85088237599,Synthetic dyes removal by Fusarium oxysporum HUIB02 and stimulation effect on laccase accumulation,Environmental Technology and Innovation,2020-08-01T00:00:00.000Z,10.1016/j.eti.2020.101027,12,Thailand,2020
ENVI,SCOPUS_ID:85088237599,2-s2.0-85088237599,Synthetic dyes removal by Fusarium oxysporum HUIB02 and stimulation effect on laccase accumulation,Environmental Technology and Innovation,2020-08-01T00:00:00.000Z,10.1016/j.eti.2020.101027,12,Viet Nam,2020
ENVI,SCOPUS_ID:85088301623,2-s2.0-85088301623,Adsorptive performance of activated carbon reused from household drinking water filter for hexavalent chromium-contaminated water,Journal of Environmental Management,2020-10-15T00:00:00.000Z,10.1016/j.jenvman.2020.111085,10,Thailand,2020
ENVI,SCOPUS_ID:85088403003,2-s2.0-85088403003,Design and use of a phantom for testing and comparing the performance of computed tomography automatic tube current modulation systems,Journal of Radiological Protection,2020-09-01T00:00:00.000Z,10.1088/1361-6498/ab8a56,5,Thailand,2020
ENVI,SCOPUS_ID:85088403003,2-s2.0-85088403003,Design and use of a phantom for testing and comparing the performance of computed tomography automatic tube current modulation systems,Journal of Radiological Protection,2020-09-01T00:00:00.000Z,10.1088/1361-6498/ab8a56,5,United Kingdom,2020
ENVI,SCOPUS_ID:85088455020,2-s2.0-85088455020,Magnetic rice husk ash 'cleanser' as efficient methylene blue adsorbent,Environmental Engineering Research,2020-01-01T00:00:00.000Z,10.4491/eer.2019.287,21,Philippines,2020
ENVI,SCOPUS_ID:85088455020,2-s2.0-85088455020,Magnetic rice husk ash 'cleanser' as efficient methylene blue adsorbent,Environmental Engineering Research,2020-01-01T00:00:00.000Z,10.4491/eer.2019.287,21,Thailand,2020
ENVI,SCOPUS_ID:85088567686,2-s2.0-85088567686,"Packaging Film of PP/LDPE/PLA/Clay Composite: Physical, Barrier and Degradable Properties",Journal of Polymers and the Environment,2020-12-01T00:00:00.000Z,10.1007/s10924-020-01840-6,23,Thailand,2020
ENVI,SCOPUS_ID:85088800314,2-s2.0-85088800314,Utilization of Palm Olein-Based Polyol for Polyurethane Foam Sponge Synthesis: Potential as a Sorbent Material,Journal of Polymers and the Environment,2020-12-01T00:00:00.000Z,10.1007/s10924-020-01834-4,7,Taiwan,2020
ENVI,SCOPUS_ID:85088800314,2-s2.0-85088800314,Utilization of Palm Olein-Based Polyol for Polyurethane Foam Sponge Synthesis: Potential as a Sorbent Material,Journal of Polymers and the Environment,2020-12-01T00:00:00.000Z,10.1007/s10924-020-01834-4,7,Thailand,2020
ENVI,SCOPUS_ID:85089108171,2-s2.0-85089108171,"Ecological risk assessment of arsenic, cadmium, copper, and lead contamination in soil in e-waste separating household area, Buriram province, Thailand",Environmental Science and Pollution Research,2020-12-01T00:00:00.000Z,10.1007/s11356-020-10325-x,23,Thailand,2020
ENVI,SCOPUS_ID:85089119387,2-s2.0-85089119387,Sustainable floating vegetation linking cultural identity of the intha farmers responding to deforestation on upland catchment,Applied Environmental Research,2020-01-01T00:00:00.000Z,10.35762/AER.2020.42.2.5,0,Thailand,2020
ENVI,SCOPUS_ID:85089121912,2-s2.0-85089121912,Perception and behavioral changes of thai youths towards the plastic bag charging program,Applied Environmental Research,2020-01-01T00:00:00.000Z,10.35762/AER.2020.42.2.3,10,Hong Kong,2020
ENVI,SCOPUS_ID:85089121912,2-s2.0-85089121912,Perception and behavioral changes of thai youths towards the plastic bag charging program,Applied Environmental Research,2020-01-01T00:00:00.000Z,10.35762/AER.2020.42.2.3,10,Thailand,2020
ENVI,SCOPUS_ID:85089252647,2-s2.0-85089252647,Estimation of hybrid jig separation efficiency using a modified concentration criterion based on apparent densities of plastic particles with attached bubbles,Journal of Material Cycles and Waste Management,2020-11-01T00:00:00.000Z,10.1007/s10163-020-01090-7,14,Australia,2020
ENVI,SCOPUS_ID:85089252647,2-s2.0-85089252647,Estimation of hybrid jig separation efficiency using a modified concentration criterion based on apparent densities of plastic particles with attached bubbles,Journal of Material Cycles and Waste Management,2020-11-01T00:00:00.000Z,10.1007/s10163-020-01090-7,14,Japan,2020
ENVI,SCOPUS_ID:85089252647,2-s2.0-85089252647,Estimation of hybrid jig separation efficiency using a modified concentration criterion based on apparent densities of plastic particles with attached bubbles,Journal of Material Cycles and Waste Management,2020-11-01T00:00:00.000Z,10.1007/s10163-020-01090-7,14,Thailand,2020
ENVI,SCOPUS_ID:85089291922,2-s2.0-85089291922,A Ladder-like Dopant-free Hole-Transporting Polymer for Hysteresis-less High-Efficiency Perovskite Solar Cells with High Ambient Stability,ChemSusChem,2020-09-18T00:00:00.000Z,10.1002/cssc.202001350,11,France,2020
ENVI,SCOPUS_ID:85089291922,2-s2.0-85089291922,A Ladder-like Dopant-free Hole-Transporting Polymer for Hysteresis-less High-Efficiency Perovskite Solar Cells with High Ambient Stability,ChemSusChem,2020-09-18T00:00:00.000Z,10.1002/cssc.202001350,11,Thailand,2020
ENVI,SCOPUS_ID:85089445858,2-s2.0-85089445858,Coal bottom ash use in traditional ceramic production: evaluation of engineering properties and indoor air pollution removal ability,Journal of Material Cycles and Waste Management,2020-11-01T00:00:00.000Z,10.1007/s10163-020-01096-1,5,Thailand,2020
ENVI,SCOPUS_ID:85089699285,2-s2.0-85089699285,A SNP of the hemocyanin gene (LvHc) is a marker for high growth and ammonia-tolerance in Pacific white shrimp Litopenaeus vannamei,Fish and Shellfish Immunology,2020-11-01T00:00:00.000Z,10.1016/j.fsi.2020.07.058,7,Thailand,2020
ENVI,SCOPUS_ID:85089833875,2-s2.0-85089833875,Photocatalytic degradation of organic dyes using nickel oxide incorporated titania nanocatalyst,Desalination and Water Treatment,2020-04-01T00:00:00.000Z,10.5004/dwt.2020.25168,1,Chile,2020
ENVI,SCOPUS_ID:85089833875,2-s2.0-85089833875,Photocatalytic degradation of organic dyes using nickel oxide incorporated titania nanocatalyst,Desalination and Water Treatment,2020-04-01T00:00:00.000Z,10.5004/dwt.2020.25168,1,India,2020
ENVI,SCOPUS_ID:85089833875,2-s2.0-85089833875,Photocatalytic degradation of organic dyes using nickel oxide incorporated titania nanocatalyst,Desalination and Water Treatment,2020-04-01T00:00:00.000Z,10.5004/dwt.2020.25168,1,Saudi Arabia,2020
ENVI,SCOPUS_ID:85089833875,2-s2.0-85089833875,Photocatalytic degradation of organic dyes using nickel oxide incorporated titania nanocatalyst,Desalination and Water Treatment,2020-04-01T00:00:00.000Z,10.5004/dwt.2020.25168,1,Thailand,2020
ENVI,SCOPUS_ID:85089888068,2-s2.0-85089888068,"Pesticide use in Thailand: Current situation, health risks, and gaps in research and policy",Human and Ecological Risk Assessment,2020-01-01T00:00:00.000Z,10.1080/10807039.2020.1808777,39,Thailand,2020
ENVI,SCOPUS_ID:85089888068,2-s2.0-85089888068,"Pesticide use in Thailand: Current situation, health risks, and gaps in research and policy",Human and Ecological Risk Assessment,2020-01-01T00:00:00.000Z,10.1080/10807039.2020.1808777,39,United States,2020
ENVI,SCOPUS_ID:85089973926,2-s2.0-85089973926,Alginate/Pluronic F127-based encapsulation supports viability and functionality of human dental pulp stem cell-derived insulin-producing cells,Journal of Biological Engineering,2020-08-24T00:00:00.000Z,10.1186/s13036-020-00246-1,6,Thailand,2020
ENVI,SCOPUS_ID:85090412474,2-s2.0-85090412474,Effect of COVID-19 virus on reducing GHG emission and increasing energy generated by renewable energy sources: A brief study in Malaysian context,Environmental Technology and Innovation,2020-11-01T00:00:00.000Z,10.1016/j.eti.2020.101151,60,Malaysia,2020
ENVI,SCOPUS_ID:85090412474,2-s2.0-85090412474,Effect of COVID-19 virus on reducing GHG emission and increasing energy generated by renewable energy sources: A brief study in Malaysian context,Environmental Technology and Innovation,2020-11-01T00:00:00.000Z,10.1016/j.eti.2020.101151,60,Thailand,2020
ENVI,SCOPUS_ID:85090412474,2-s2.0-85090412474,Effect of COVID-19 virus on reducing GHG emission and increasing energy generated by renewable energy sources: A brief study in Malaysian context,Environmental Technology and Innovation,2020-11-01T00:00:00.000Z,10.1016/j.eti.2020.101151,60,Viet Nam,2020
ENVI,SCOPUS_ID:85090879819,2-s2.0-85090879819,Heavy metals in the soils of placer small-scale gold mining sites in Myanmar,Journal of Health and Pollution,2020-09-01T00:00:00.000Z,10.5696/2156-9614-10.27.200911,19,Thailand,2020
ENVI,SCOPUS_ID:85091032899,2-s2.0-85091032899,"Antidiabetic, Antithrombin and Cytotoxic bioactive compounds in five cultivars of Piper betle L.",Environmental Technology and Innovation,2020-11-01T00:00:00.000Z,10.1016/j.eti.2020.101140,11,India,2020
ENVI,SCOPUS_ID:85091032899,2-s2.0-85091032899,"Antidiabetic, Antithrombin and Cytotoxic bioactive compounds in five cultivars of Piper betle L.",Environmental Technology and Innovation,2020-11-01T00:00:00.000Z,10.1016/j.eti.2020.101140,11,Thailand,2020
ENVI,SCOPUS_ID:85091186965,2-s2.0-85091186965,The effect of thermal pre-Treatment on cassava rhizome properties for utilizing as green fuel in gasification,E3S Web of Conferences,2020-07-24T00:00:00.000Z,10.1051/e3sconf/202018101002,0,Thailand,2020
ENVI,SCOPUS_ID:85091342594,2-s2.0-85091342594,Biofilm formation and electrochemical metabolic activity of Ochrobactrum Sp JSRB-1 and Cupriavidus Sp JSRB-2 for energy production,Environmental Technology and Innovation,2020-11-01T00:00:00.000Z,10.1016/j.eti.2020.101145,7,China,2020
ENVI,SCOPUS_ID:85091342594,2-s2.0-85091342594,Biofilm formation and electrochemical metabolic activity of Ochrobactrum Sp JSRB-1 and Cupriavidus Sp JSRB-2 for energy production,Environmental Technology and Innovation,2020-11-01T00:00:00.000Z,10.1016/j.eti.2020.101145,7,India,2020
ENVI,SCOPUS_ID:85091342594,2-s2.0-85091342594,Biofilm formation and electrochemical metabolic activity of Ochrobactrum Sp JSRB-1 and Cupriavidus Sp JSRB-2 for energy production,Environmental Technology and Innovation,2020-11-01T00:00:00.000Z,10.1016/j.eti.2020.101145,7,Thailand,2020
ENVI,SCOPUS_ID:85091404259,2-s2.0-85091404259,Effect of flood disaster and long term changes during 2011 to 2018 on community structure of zooplankton in the inner gulf of thailand,International Journal of Environmental Science and Development,2020-08-01T00:00:00.000Z,10.18178/ijesd.2020.11.8.1279,1,Thailand,2020
ENVI,SCOPUS_ID:85091415413,2-s2.0-85091415413,Lignin isolation from black liquor for wastewater quality improvement and bio-material recovery,International Journal of Environmental Science and Development,2020-08-01T00:00:00.000Z,10.18178/ijesd.2020.11.8.1277,2,Thailand,2020
ENVI,SCOPUS_ID:85091422824,2-s2.0-85091422824,"Characterization of Methyltestosterone Degrading Bacteria Isolated from Tilapia Masculinizing Ponds: Metabolic Intermediate, Glucose Amendments Effects, and Other Hormones Transformation","Water, Air, and Soil Pollution",2020-10-01T00:00:00.000Z,10.1007/s11270-020-04859-6,5,Japan,2020
ENVI,SCOPUS_ID:85091422824,2-s2.0-85091422824,"Characterization of Methyltestosterone Degrading Bacteria Isolated from Tilapia Masculinizing Ponds: Metabolic Intermediate, Glucose Amendments Effects, and Other Hormones Transformation","Water, Air, and Soil Pollution",2020-10-01T00:00:00.000Z,10.1007/s11270-020-04859-6,5,Thailand,2020
ENVI,SCOPUS_ID:85091437994,2-s2.0-85091437994,"Density, viscosity, and physical CO2 diffusivity of novel formulated solvent n-methyl-4-piperidinol and 2-amino-2-methyl-1-propanol for carbon capture",International Journal of Environmental Science and Development,2020-10-01T00:00:00.000Z,10.18178/ijesd.2020.11.10.1294,4,Thailand,2020
ENVI,SCOPUS_ID:85091462900,2-s2.0-85091462900,Statistical study of the effect of particle properties on the particle penetration in the idealized trachea,International Journal of Environmental Science and Development,2020-10-01T00:00:00.000Z,10.18178/ijesd.2020.11.10.1293,0,Thailand,2020
ENVI,SCOPUS_ID:85091907306,2-s2.0-85091907306,Examining the effect of biofuel industry on Thailand's economy dependent on input-yield model,E3S Web of Conferences,2020-09-08T00:00:00.000Z,10.1051/e3sconf/202018703008,0,Thailand,2020
ENVI,SCOPUS_ID:85091921476,2-s2.0-85091921476,Analyzing impact of changing fuel-mix composition of Thailand power generation,E3S Web of Conferences,2020-09-08T00:00:00.000Z,10.1051/e3sconf/202018703010,0,Thailand,2020
ENVI,SCOPUS_ID:85091956540,2-s2.0-85091956540,Volume estimation of cassava using consumer-grade RGB-D camera,E3S Web of Conferences,2020-09-08T00:00:00.000Z,10.1051/e3sconf/202018702002,0,Thailand,2020
ENVI,SCOPUS_ID:85092278988,2-s2.0-85092278988,"Material flow analysis and life cycle assessment of solid waste management in urban green areas, Thailand",Sustainable Environment Research,2020-09-25T00:00:00.000Z,10.1186/s42834-020-00057-5,23,Thailand,2020
