filename,dc_title,affiliation_country,srctype,eid,prism_coverDate,prism_aggregationType,subtypeDescription,subject_area_name,subject_area_code,subject_area_abbrev,publicationName,source_id,citedby_count,subtype,prism_doi,dc_identifier,dc_publisher
201900624,A new luminescent anionic metal-organic framework based on heterometallic zinc(II)-barium(II) for selective detection of Fe3+ and Cu2+ ions in aqueous solution,Thailand,j,2-s2.0-85072921156,2019-10-01T00:00:00.000Z,Journal,Article,Condensed Matter Physics,3104,PHYS,Acta Crystallographica Section C: Structural Chemistry,21100316073,7,ar,10.1107/S2053229619011987,SCOPUS_ID:85072921156,International Union of Crystallography5 Abbey SquareChesterCH1 2HU
201900625,In vivo bone regeneration induced by a Scaffold of chitosan/dicarboxylic acid seeded with human periodontal ligament cells,Netherlands,j,2-s2.0-85072914648,2019-10-01T00:00:00.000Z,Journal,Article,Catalysis,1503,CENG,International Journal of Molecular Sciences,25879,21,ar,10.3390/ijms20194883,SCOPUS_ID:85072914648,MDPI AGPostfachBaselCH-4005indexing@mdpi.com
201900625,In vivo bone regeneration induced by a Scaffold of chitosan/dicarboxylic acid seeded with human periodontal ligament cells,Thailand,j,2-s2.0-85072914648,2019-10-01T00:00:00.000Z,Journal,Article,Catalysis,1503,CENG,International Journal of Molecular Sciences,25879,21,ar,10.3390/ijms20194883,SCOPUS_ID:85072914648,MDPI AGPostfachBaselCH-4005indexing@mdpi.com
201900626,Safety of 6-week Neonatal Triple-combination Antiretroviral Postexposure Prophylaxis in High-risk HIV-exposed Infants,Thailand,j,2-s2.0-85072791175,2019-10-01T00:00:00.000Z,Journal,Article,"Pediatrics, Perinatology and Child Health",2735,MEDI,Pediatric Infectious Disease Journal,15739,4,ar,10.1097/INF.0000000000002426,SCOPUS_ID:85072791175,Lippincott Williams and Wilkinskathiest.clai@apta.org
201900626,Safety of 6-week Neonatal Triple-combination Antiretroviral Postexposure Prophylaxis in High-risk HIV-exposed Infants,United Kingdom,j,2-s2.0-85072791175,2019-10-01T00:00:00.000Z,Journal,Article,"Pediatrics, Perinatology and Child Health",2735,MEDI,Pediatric Infectious Disease Journal,15739,4,ar,10.1097/INF.0000000000002426,SCOPUS_ID:85072791175,Lippincott Williams and Wilkinskathiest.clai@apta.org
201900626,Safety of 6-week Neonatal Triple-combination Antiretroviral Postexposure Prophylaxis in High-risk HIV-exposed Infants,United States,j,2-s2.0-85072791175,2019-10-01T00:00:00.000Z,Journal,Article,"Pediatrics, Perinatology and Child Health",2735,MEDI,Pediatric Infectious Disease Journal,15739,4,ar,10.1097/INF.0000000000002426,SCOPUS_ID:85072791175,Lippincott Williams and Wilkinskathiest.clai@apta.org
201900627,Enhanced solubility and anticancer potential of mansonone G by β-Cyclodextrin-based host-guest complexation: A computational and experimental study,Thailand,j,2-s2.0-85072779343,2019-10-01T00:00:00.000Z,Journal,Article,Biochemistry,1303,BIOC,Biomolecules,21100394188,32,ar,10.3390/biom9100545,SCOPUS_ID:85072779343,MDPI AGPostfachBaselCH-4005indexing@mdpi.com
201900628,Trajectory Analysis of Cognitive Outcomes in Children with Perinatal HIV,Cambodia,j,2-s2.0-85072774761,2019-10-01T00:00:00.000Z,Journal,Article,"Pediatrics, Perinatology and Child Health",2735,MEDI,Pediatric Infectious Disease Journal,15739,3,ar,10.1097/INF.0000000000002427,SCOPUS_ID:85072774761,Lippincott Williams and Wilkinskathiest.clai@apta.org
201900628,Trajectory Analysis of Cognitive Outcomes in Children with Perinatal HIV,Netherlands,j,2-s2.0-85072774761,2019-10-01T00:00:00.000Z,Journal,Article,"Pediatrics, Perinatology and Child Health",2735,MEDI,Pediatric Infectious Disease Journal,15739,3,ar,10.1097/INF.0000000000002427,SCOPUS_ID:85072774761,Lippincott Williams and Wilkinskathiest.clai@apta.org
201900628,Trajectory Analysis of Cognitive Outcomes in Children with Perinatal HIV,Thailand,j,2-s2.0-85072774761,2019-10-01T00:00:00.000Z,Journal,Article,"Pediatrics, Perinatology and Child Health",2735,MEDI,Pediatric Infectious Disease Journal,15739,3,ar,10.1097/INF.0000000000002427,SCOPUS_ID:85072774761,Lippincott Williams and Wilkinskathiest.clai@apta.org
201900628,Trajectory Analysis of Cognitive Outcomes in Children with Perinatal HIV,United States,j,2-s2.0-85072774761,2019-10-01T00:00:00.000Z,Journal,Article,"Pediatrics, Perinatology and Child Health",2735,MEDI,Pediatric Infectious Disease Journal,15739,3,ar,10.1097/INF.0000000000002427,SCOPUS_ID:85072774761,Lippincott Williams and Wilkinskathiest.clai@apta.org
201900629,Intermittent compressive force promotes osteogenic differentiation in human periodontal ligament cells by regulating the transforming growth factor-β pathway,Japan,j,2-s2.0-85072755936,2019-10-01T00:00:00.000Z,Journal,Article,Immunology,2403,IMMU,Cell Death and Disease,19700201211,28,ar,10.1038/s41419-019-1992-4,SCOPUS_ID:85072755936,"Nature Publishing GroupHoundmillsBasingstoke, HampshireRG21 6XS"
201900629,Intermittent compressive force promotes osteogenic differentiation in human periodontal ligament cells by regulating the transforming growth factor-β pathway,Thailand,j,2-s2.0-85072755936,2019-10-01T00:00:00.000Z,Journal,Article,Immunology,2403,IMMU,Cell Death and Disease,19700201211,28,ar,10.1038/s41419-019-1992-4,SCOPUS_ID:85072755936,"Nature Publishing GroupHoundmillsBasingstoke, HampshireRG21 6XS"
201900630,RNA sequencing data of human periodontal ligament cells treated with continuous and intermittent compressive force,Japan,j,2-s2.0-85072749732,2019-10-01T00:00:00.000Z,Journal,Data Paper,Multidisciplinary,1000,MULT,Data in Brief,21100372856,3,dp,10.1016/j.dib.2019.104553,SCOPUS_ID:85072749732,Elsevier Inc.
201900630,RNA sequencing data of human periodontal ligament cells treated with continuous and intermittent compressive force,Thailand,j,2-s2.0-85072749732,2019-10-01T00:00:00.000Z,Journal,Data Paper,Multidisciplinary,1000,MULT,Data in Brief,21100372856,3,dp,10.1016/j.dib.2019.104553,SCOPUS_ID:85072749732,Elsevier Inc.
201900631,Platelet-Rich Plasma as a Treatment for Androgenetic Alopecia,,j,2-s2.0-85072747722,2019-10-01T00:00:00.000Z,Journal,Review,Surgery,2746,MEDI,Dermatologic Surgery,21085,42,re,10.1097/DSS.0000000000001894,SCOPUS_ID:85072747722,Lippincott Williams and Wilkinsagents@lww.com
201900631,Platelet-Rich Plasma as a Treatment for Androgenetic Alopecia,Australia,j,2-s2.0-85072747722,2019-10-01T00:00:00.000Z,Journal,Review,Surgery,2746,MEDI,Dermatologic Surgery,21085,42,re,10.1097/DSS.0000000000001894,SCOPUS_ID:85072747722,Lippincott Williams and Wilkinsagents@lww.com
201900631,Platelet-Rich Plasma as a Treatment for Androgenetic Alopecia,Canada,j,2-s2.0-85072747722,2019-10-01T00:00:00.000Z,Journal,Review,Surgery,2746,MEDI,Dermatologic Surgery,21085,42,re,10.1097/DSS.0000000000001894,SCOPUS_ID:85072747722,Lippincott Williams and Wilkinsagents@lww.com
201900631,Platelet-Rich Plasma as a Treatment for Androgenetic Alopecia,Italy,j,2-s2.0-85072747722,2019-10-01T00:00:00.000Z,Journal,Review,Surgery,2746,MEDI,Dermatologic Surgery,21085,42,re,10.1097/DSS.0000000000001894,SCOPUS_ID:85072747722,Lippincott Williams and Wilkinsagents@lww.com
201900631,Platelet-Rich Plasma as a Treatment for Androgenetic Alopecia,Thailand,j,2-s2.0-85072747722,2019-10-01T00:00:00.000Z,Journal,Review,Surgery,2746,MEDI,Dermatologic Surgery,21085,42,re,10.1097/DSS.0000000000001894,SCOPUS_ID:85072747722,Lippincott Williams and Wilkinsagents@lww.com
201900631,Platelet-Rich Plasma as a Treatment for Androgenetic Alopecia,United States,j,2-s2.0-85072747722,2019-10-01T00:00:00.000Z,Journal,Review,Surgery,2746,MEDI,Dermatologic Surgery,21085,42,re,10.1097/DSS.0000000000001894,SCOPUS_ID:85072747722,Lippincott Williams and Wilkinsagents@lww.com
201900632,Comparison between the transcriptomes of ‘KDML105' rice and a salt-tolerant chromosome segment substitution line,Thailand,j,2-s2.0-85072656884,2019-10-01T00:00:00.000Z,Journal,Article,Genetics,1311,BIOC,Genes,19700188368,5,ar,10.3390/genes10100742,SCOPUS_ID:85072656884,MDPI AGPostfachBaselCH-4005indexing@mdpi.com
201900632,Comparison between the transcriptomes of ‘KDML105' rice and a salt-tolerant chromosome segment substitution line,United States,j,2-s2.0-85072656884,2019-10-01T00:00:00.000Z,Journal,Article,Genetics,1311,BIOC,Genes,19700188368,5,ar,10.3390/genes10100742,SCOPUS_ID:85072656884,MDPI AGPostfachBaselCH-4005indexing@mdpi.com
201900633,Inherited Thrombophilia and the Risk of Arterial Ischemic Stroke: A Systematic Review and Meta-Analysis,Canada,j,2-s2.0-85072577615,2019-10-01T00:00:00.000Z,Journal,Review,Cardiology and Cardiovascular Medicine,2705,MEDI,Journal of the American Heart Association,21100246515,44,re,10.1161/JAHA.119.012877,SCOPUS_ID:85072577615,American Heart Association Inc.
201900633,Inherited Thrombophilia and the Risk of Arterial Ischemic Stroke: A Systematic Review and Meta-Analysis,Thailand,j,2-s2.0-85072577615,2019-10-01T00:00:00.000Z,Journal,Review,Cardiology and Cardiovascular Medicine,2705,MEDI,Journal of the American Heart Association,21100246515,44,re,10.1161/JAHA.119.012877,SCOPUS_ID:85072577615,American Heart Association Inc.
201900633,Inherited Thrombophilia and the Risk of Arterial Ischemic Stroke: A Systematic Review and Meta-Analysis,United States,j,2-s2.0-85072577615,2019-10-01T00:00:00.000Z,Journal,Review,Cardiology and Cardiovascular Medicine,2705,MEDI,Journal of the American Heart Association,21100246515,44,re,10.1161/JAHA.119.012877,SCOPUS_ID:85072577615,American Heart Association Inc.
201900634,Typing of mecD islands in genetically diverse methicillin-resistant Macrococcus caseolyticus strains from cattle,Switzerland,j,2-s2.0-85072365396,2019-10-01T00:00:00.000Z,Journal,Article,Biotechnology,1305,BIOC,Applied and Environmental Microbiology,19618,13,ar,10.1128/AEM.01496-19,SCOPUS_ID:85072365396,American Society for MicrobiologyJournals@asmusa.org
201900634,Typing of mecD islands in genetically diverse methicillin-resistant Macrococcus caseolyticus strains from cattle,Thailand,j,2-s2.0-85072365396,2019-10-01T00:00:00.000Z,Journal,Article,Biotechnology,1305,BIOC,Applied and Environmental Microbiology,19618,13,ar,10.1128/AEM.01496-19,SCOPUS_ID:85072365396,American Society for MicrobiologyJournals@asmusa.org
201900635,Arthroscopic and Fluoroscopic Guidance Removal of Intratendinous Broken Instrument During Rotator Cuff Repair,Thailand,j,2-s2.0-85072278452,2019-10-01T00:00:00.000Z,Journal,Article,Orthopedics and Sports Medicine,2732,MEDI,Arthroscopy Techniques,21100201775,1,ar,10.1016/j.eats.2019.05.024,SCOPUS_ID:85072278452,Elsevier B.V.
201900636,A highly resolved food web for insect seed predators in a species-rich tropical forest,Czech Republic,j,2-s2.0-85072234183,2019-10-01T00:00:00.000Z,Journal,Letter,"Ecology, Evolution, Behavior and Systematics",1105,AGRI,Ecology Letters,14599,28,le,10.1111/ele.13359,SCOPUS_ID:85072234183,Blackwell Publishing Ltd
201900636,A highly resolved food web for insect seed predators in a species-rich tropical forest,Finland,j,2-s2.0-85072234183,2019-10-01T00:00:00.000Z,Journal,Letter,"Ecology, Evolution, Behavior and Systematics",1105,AGRI,Ecology Letters,14599,28,le,10.1111/ele.13359,SCOPUS_ID:85072234183,Blackwell Publishing Ltd
201900636,A highly resolved food web for insect seed predators in a species-rich tropical forest,Panama,j,2-s2.0-85072234183,2019-10-01T00:00:00.000Z,Journal,Letter,"Ecology, Evolution, Behavior and Systematics",1105,AGRI,Ecology Letters,14599,28,le,10.1111/ele.13359,SCOPUS_ID:85072234183,Blackwell Publishing Ltd
201900636,A highly resolved food web for insect seed predators in a species-rich tropical forest,Sweden,j,2-s2.0-85072234183,2019-10-01T00:00:00.000Z,Journal,Letter,"Ecology, Evolution, Behavior and Systematics",1105,AGRI,Ecology Letters,14599,28,le,10.1111/ele.13359,SCOPUS_ID:85072234183,Blackwell Publishing Ltd
201900636,A highly resolved food web for insect seed predators in a species-rich tropical forest,Thailand,j,2-s2.0-85072234183,2019-10-01T00:00:00.000Z,Journal,Letter,"Ecology, Evolution, Behavior and Systematics",1105,AGRI,Ecology Letters,14599,28,le,10.1111/ele.13359,SCOPUS_ID:85072234183,Blackwell Publishing Ltd
201900636,A highly resolved food web for insect seed predators in a species-rich tropical forest,United Kingdom,j,2-s2.0-85072234183,2019-10-01T00:00:00.000Z,Journal,Letter,"Ecology, Evolution, Behavior and Systematics",1105,AGRI,Ecology Letters,14599,28,le,10.1111/ele.13359,SCOPUS_ID:85072234183,Blackwell Publishing Ltd
201900636,A highly resolved food web for insect seed predators in a species-rich tropical forest,United States,j,2-s2.0-85072234183,2019-10-01T00:00:00.000Z,Journal,Letter,"Ecology, Evolution, Behavior and Systematics",1105,AGRI,Ecology Letters,14599,28,le,10.1111/ele.13359,SCOPUS_ID:85072234183,Blackwell Publishing Ltd
201900637,Spleen and Liver Stiffness to Detect Esophageal Varices in Children with Biliary Atresia,Thailand,j,2-s2.0-85072162308,2019-10-01T00:00:00.000Z,Journal,Article,"Pediatrics, Perinatology and Child Health",2735,MEDI,Journal of Pediatric Gastroenterology and Nutrition,12722,13,ar,10.1097/MPG.0000000000002430,SCOPUS_ID:85072162308,Lippincott Williams and Wilkinskathiest.clai@apta.org
201900638,Data on the effects of Glochidion zeylanicum leaf extracts in Caenorhabditis elegans,China,j,2-s2.0-85072155713,2019-10-01T00:00:00.000Z,Journal,Data Paper,Multidisciplinary,1000,MULT,Data in Brief,21100372856,3,dp,10.1016/j.dib.2019.104461,SCOPUS_ID:85072155713,Elsevier Inc.
201900638,Data on the effects of Glochidion zeylanicum leaf extracts in Caenorhabditis elegans,Germany,j,2-s2.0-85072155713,2019-10-01T00:00:00.000Z,Journal,Data Paper,Multidisciplinary,1000,MULT,Data in Brief,21100372856,3,dp,10.1016/j.dib.2019.104461,SCOPUS_ID:85072155713,Elsevier Inc.
201900638,Data on the effects of Glochidion zeylanicum leaf extracts in Caenorhabditis elegans,Thailand,j,2-s2.0-85072155713,2019-10-01T00:00:00.000Z,Journal,Data Paper,Multidisciplinary,1000,MULT,Data in Brief,21100372856,3,dp,10.1016/j.dib.2019.104461,SCOPUS_ID:85072155713,Elsevier Inc.
201900639,Neurosyphilis during Acute HIV Infection: A CNS Immunologic and Virologic Characterization,Netherlands,j,2-s2.0-85072134240,2019-10-01T00:00:00.000Z,Journal,Letter,Infectious Diseases,2725,MEDI,Journal of Acquired Immune Deficiency Syndromes,15300154823,0,le,10.1097/QAI.0000000000002114,SCOPUS_ID:85072134240,Lippincott Williams and Wilkinskathiest.clai@apta.org
201900639,Neurosyphilis during Acute HIV Infection: A CNS Immunologic and Virologic Characterization,Thailand,j,2-s2.0-85072134240,2019-10-01T00:00:00.000Z,Journal,Letter,Infectious Diseases,2725,MEDI,Journal of Acquired Immune Deficiency Syndromes,15300154823,0,le,10.1097/QAI.0000000000002114,SCOPUS_ID:85072134240,Lippincott Williams and Wilkinskathiest.clai@apta.org
201900639,Neurosyphilis during Acute HIV Infection: A CNS Immunologic and Virologic Characterization,United States,j,2-s2.0-85072134240,2019-10-01T00:00:00.000Z,Journal,Letter,Infectious Diseases,2725,MEDI,Journal of Acquired Immune Deficiency Syndromes,15300154823,0,le,10.1097/QAI.0000000000002114,SCOPUS_ID:85072134240,Lippincott Williams and Wilkinskathiest.clai@apta.org
201900640,Who Should Get Lateral Pelvic Lymph Node Dissection after Neoadjuvant Chemoradiation?,Thailand,j,2-s2.0-85071974954,2019-10-01T00:00:00.000Z,Journal,Article,Gastroenterology,2715,MEDI,Diseases of the Colon and Rectum,21088,55,ar,10.1097/DCR.0000000000001465,SCOPUS_ID:85071974954,Lippincott Williams and Wilkinskathiest.clai@apta.org
201900640,Who Should Get Lateral Pelvic Lymph Node Dissection after Neoadjuvant Chemoradiation?,United States,j,2-s2.0-85071974954,2019-10-01T00:00:00.000Z,Journal,Article,Gastroenterology,2715,MEDI,Diseases of the Colon and Rectum,21088,55,ar,10.1097/DCR.0000000000001465,SCOPUS_ID:85071974954,Lippincott Williams and Wilkinskathiest.clai@apta.org
201900641,Micelle-Enabled One-Pot Guanidine Synthesis in Water Directly from Isothiocyanate using Hypervalent Iodine(III) Reagents under Mild Conditions,Thailand,j,2-s2.0-85071931507,2019-10-01T00:00:00.000Z,Journal,Article,Biochemistry,1303,BIOC,Chemistry - An Asian Journal,4800156201,9,ar,10.1002/asia.201900982,SCOPUS_ID:85071931507,"John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQvgorayska@wiley.com"
201900642,Imaging characteristics of nasopharyngeal carcinoma for predicting distant metastasis,Thailand,j,2-s2.0-85071900427,2019-10-01T00:00:00.000Z,Journal,Article,"Radiology, Nuclear Medicine and Imaging",2741,MEDI,Clinical Radiology,16616,8,ar,10.1016/j.crad.2019.06.031,SCOPUS_ID:85071900427,W.B. Saunders Ltd
201900643,"Emerging role of innate B1 cells in the pathophysiology of autoimmune and neuroimmune diseases: Association with inflammation, oxidative and nitrosative stress and autoimmune responses",Australia,j,2-s2.0-85071870242,2019-10-01T00:00:00.000Z,Journal,Review,Pharmacology,3004,PHAR,Pharmacological Research,21169,29,re,10.1016/j.phrs.2019.104408,SCOPUS_ID:85071870242,Academic Press
201900643,"Emerging role of innate B1 cells in the pathophysiology of autoimmune and neuroimmune diseases: Association with inflammation, oxidative and nitrosative stress and autoimmune responses",Canada,j,2-s2.0-85071870242,2019-10-01T00:00:00.000Z,Journal,Review,Pharmacology,3004,PHAR,Pharmacological Research,21169,29,re,10.1016/j.phrs.2019.104408,SCOPUS_ID:85071870242,Academic Press
