Subject,Identifier,EID,Title,Creator,Publication Name,Publication Date,DOI,Cited By Count,Affiliation Name,Affiliation City,Affiliation Country,Year
BUSI,SCOPUS_ID:85207937532,2-s2.0-85207937532,Machining of Cf/SiC composite with indigenously developed nano green cutting fluid: Machined surface fibre morphology,Srinivas M.S.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.084,0,Indian Institute of Technology Tirupati,Tirupati,India,2024
BUSI,SCOPUS_ID:85207936013,2-s2.0-85207936013,"Mechanical analysis of SUS316L, tool steel, Ti, and AlSi10Mg lattice structures manufactured by laser-powder bed fusion for energy absorption design",Tran V.L.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.062,0,Korea Institute of Industrial Technology,Cheonan,South Korea,2024
BUSI,SCOPUS_ID:85207934061,2-s2.0-85207934061,A novel trajectory planning method for mobile robotic grinding wind turbine blade,Hua Y.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.046,0,East China University of Science and Technology,Shanghai,China,2024
BUSI,SCOPUS_ID:85207914592,2-s2.0-85207914592,Single start end tool path generation for arbitrary porous surfaces,Shen L.Y.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.050,0,University of Chinese Academy of Sciences,Beijing,China,2024
BUSI,SCOPUS_ID:85207913422,2-s2.0-85207913422,Tool trajectory planning method for CFRP curved component milling: Considering variable inclination to adapt to different directions of fiber layers,Li Y.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.081,0,Shanghai Jiao Tong University,Shanghai,China,2024
BUSI,SCOPUS_ID:85207911850,2-s2.0-85207911850,Study on the nano-cutting mechanism of monocrystalline silicon material with an amorphous layer by molecular dynamics simulations,Zhang H.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.078,0,Tianjin University of Technology,Tianjin,China,2024
BUSI,SCOPUS_ID:85207888616,2-s2.0-85207888616,Analysis of the effects of different milling strategies on helical milling of unidirectional CFRP under minimum quantity lubrication,Li C.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.072,0,Chengdu University of Technology,Chengdu,China,2024
BUSI,SCOPUS_ID:85207859244,2-s2.0-85207859244,Exploring the impact of cutter surface texture on the enhancement of elastomer cutting performance,Zhang S.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.030,0,Rochester Institute of Technology,Rochester,United States,2024
BUSI,SCOPUS_ID:85207806722,2-s2.0-85207806722,Interpretable contour encoding network customized for acoustic emission adaptive cepstrum in laser shock peening monitoring,Qin R.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.041,0,Xi'an Jiaotong University,Xi'an,China,2024
BUSI,SCOPUS_ID:85207769599,2-s2.0-85207769599,Research on bearing ring processing mechanism by barrel finishing based on granular media flow behavior,Li X.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.082,0,Taiyuan University of Technology,Taiyuan,China,2024
BUSI,SCOPUS_ID:85207764090,2-s2.0-85207764090,Removal mechanism and grinding performance of ZTA nanocomposite ceramics using ternary-hybrid nanofluid minimum quantity lubrication technology,Zhang X.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.060,0,Key Laboratory of High Efficiency and Clean Mechanical Manufacture,Jinan,China,2024
BUSI,SCOPUS_ID:85207745427,2-s2.0-85207745427,Analysis and prediction of axial force and exit damage in drilling of composites with delamination damage,Zhang S.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.051,0,Nanjing University of Aeronautics and Astronautics,Nanjing,China,2024
BUSI,SCOPUS_ID:85207695456,2-s2.0-85207695456,Large-area broadband ultralow reflectance biomimetic structures silicon via femtosecond laser inducing and chemical etching,Zhou K.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.079,0,Beijing University of Technology,Beijing,China,2024
BUSI,SCOPUS_ID:85207694121,2-s2.0-85207694121,"Formation mechanism of layered Ti(C, N) during bidirectional freeze casting and its effect on the mechanical properties of nacre-inspired Ti(C, N)/AZ91 composites",Nie M.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.073,0,Guizhou University,Guiyang,China,2024
BUSI,SCOPUS_ID:85207693997,2-s2.0-85207693997,Nano gradient structuring at Ti-6Al-4V surface induced by ultrashort-pulse laser peening,Wang P.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.083,0,North China Electric Power University (Baoding),Baoding,China,2024
BUSI,SCOPUS_ID:85207592072,2-s2.0-85207592072,Simultaneously enhanced printing efficiency and conductivity of carbon black-reinforced PA1212 composites with network microstructures fabricated by selective fiber laser sintering,Wen J.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.015,0,Central South University,Changsha,China,2024
BUSI,SCOPUS_ID:85207582437,2-s2.0-85207582437,Multi-criteria optimization of the warm hydroforming process of an aluminum component based on the adaptive neuro-fuzzy inference system,Yaghoubi S.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.075,0,Ilam University,Ilam,Iran,2024
BUSI,SCOPUS_ID:85207577403,2-s2.0-85207577403,Viscoplastic deformation behavior of S32760 duplex stainless steel during the cutting process,Yang L.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.069,0,Harbin University of Science and Technology,Harbin,China,2024
BUSI,SCOPUS_ID:85207547265,2-s2.0-85207547265,Optimizing machinability and minimizing dislocation slip in hexagonal silicon carbide: The role of off-axis angle and processing surface type,Ji J.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.055,0,Chongqing University of Technology,Chongqing,China,2024
BUSI,SCOPUS_ID:85207538077,2-s2.0-85207538077,"Exploring the application of laser thermal effect in the multilayer gradient coatings designed by electrochemical deposition: Parameters, advancements, and limitations",Wu Y.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.059,0,Jiangsu University,Zhenjiang,China,2024
BUSI,SCOPUS_ID:85207362140,2-s2.0-85207362140,"Process design of one-step deformation to fabricate double-sided gradient structures: Principle, microstructure and mechanical properties",Hao X.,Journal of Manufacturing Processes,2024-12-26,10.1016/j.jmapro.2024.10.048,0,South China University of Technology,Guangzhou,China,2024
BUSI,SCOPUS_ID:85190551075,2-s2.0-85190551075,Financialisation of work futures,Cushen J.,The Handbook for the Future of Work,2024-12-26,10.4324/9781003327561-6,1,Maynooth University School of Business,Maynooth,Ireland,2024
BUSI,SCOPUS_ID:85187915897,2-s2.0-85187915897,Fighting the algorithm: The rise of activism in the face of platform inequality,Mayberry K.M.,The Handbook for the Future of Work,2024-12-26,10.4324/9781003327561-14,2,Wharton School of the University of Pennsylvania,Philadelphia,United States,2024
BUSI,SCOPUS_ID:85192024553,2-s2.0-85192024553,Medical activity cluster and medico-economic cooperation: A new organizational structure put to the test by uncertainty of preferences,Vallejo J.,Recherches en Sciences de Gestion,2024-12-24,10.3917/resg.139.0395,0,Laboratoire d'Economie et de Sociologie du Travail,Aix-en-Provence,France,2024
BUSI,SCOPUS_ID:85192011679,2-s2.0-85192011679,Proposal of a scale for measuring sensegiving in times of organizational change,Desgourdes C.,Recherches en Sciences de Gestion,2024-12-24,10.3917/resg.139.0197,0,Excelia Business School,La Rochelle,France,2024
BUSI,SCOPUS_ID:85192008539,2-s2.0-85192008539,The perception of the fulfilment of the psychological contract among workers undergoing industrial restructuring,Estay C.,Recherches en Sciences de Gestion,2024-12-24,10.3917/resg.139.0225,0,Université de Lyon,Lyon,France,2024
BUSI,SCOPUS_ID:85192003785,2-s2.0-85192003785,The impact of different degrees of guilt on the effectiveness of appeals for charitable donations for children with cancer. The effect of the sense of responsibility on the guilt felt,Chaieb A.,Recherches en Sciences de Gestion,2024-12-24,10.3917/resg.139.0083,0,Laboratoire URCC,Tunis,Tunisia,2024
BUSI,SCOPUS_ID:85191994370,2-s2.0-85191994370,Organizational transformations in an African context: An analysis of the uses of digital social networks by the sales force of service companies,Mbassi A.N.S.,Recherches en Sciences de Gestion,2024-12-24,10.3917/resg.139.0275,0,Université de Yaoundé II,Yaounde,Cameroon,2024
BUSI,SCOPUS_ID:85191979975,2-s2.0-85191979975,Conjugal attachment and the success of copreneurial business: A conceptual approach,Villéger A.,Recherches en Sciences de Gestion,2024-12-24,10.3917/resg.139.0299,0,Institut de Recherche en Gestion des Organisations,Bordeaux,France,2024
BUSI,SCOPUS_ID:85191973450,2-s2.0-85191973450,The strategic role of the chef's prescription in gastronomic tourism: The case of local products,Salvador M.,Recherches en Sciences de Gestion,2024-12-24,10.3917/resg.139.0063,0,Institut Paul Bocuse,Ecully,France,2024
BUSI,SCOPUS_ID:85191967768,2-s2.0-85191967768,Contributions of intervention-research in the design of a care pathway,Giusti I.,Recherches en Sciences de Gestion,2024-12-24,10.3917/resg.139.0371,0,Centre de Gestion Scientifique,Paris,France,2024
BUSI,SCOPUS_ID:85191953448,2-s2.0-85191953448,Towards an integrated model of consumer perception of delivery: A meeting between marketing and logistics,Paraschiv C.,Recherches en Sciences de Gestion,2024-12-24,10.3917/resg.139.0109,0,Université Paris Cité,Paris,France,2024
BUSI,SCOPUS_ID:85191951493,2-s2.0-85191951493,Improving the quality of management as a factor in the involvement and loyalty of EPHAD staff in rural areas. Case of 3 research-interventions,Combaudon C.,Recherches en Sciences de Gestion,2024-12-24,10.3917/resg.139.0169,0,Université Clermont Auvergne,Clermont-Ferrand,France,2024
BUSI,SCOPUS_ID:85191946286,2-s2.0-85191946286,What indicators should be mobilized to manage a reclassification cell and measure its effectiveness within the framework of a PSE? Proposal for a global approach,Payre S.,Recherches en Sciences de Gestion,2024-12-24,10.3917/resg.139.0249,0,NIMEC - Normandie Innovation Marché Entreprise Consommation,Le Havre,France,2024
BUSI,SCOPUS_ID:85191941928,2-s2.0-85191941928,Which emergence model for eco-industry start-ups: David a future Goliath or David with Goliath?,Petzold S.,Recherches en Sciences de Gestion,2024-12-24,10.3917/resg.139.0037,0,KEDGE Business School,Talence,France,2024
BUSI,SCOPUS_ID:85185932612,2-s2.0-85185932612,"Company, accounting and the law: Stakes, risks and prospects according to the Pacte Law",Bourgeois C.,Recherches en Sciences de Gestion,2024-12-24,10.3917/resg.139.0137,1,KEDGE Business School,Talence,France,2024
BUSI,SCOPUS_ID:85129689487,2-s2.0-85129689487,Bespoke adaptation of internal audit instruments to the structural attributes of Moroccan local and regional authorities,El Kadiri Boutchich D.,Recherches en Sciences de Gestion,2024-12-24,10.3917/resg.139.0333,2,Université Mohammed Premier Oujda,Oujda,Morocco,2024
BUSI,SCOPUS_ID:85209984828,2-s2.0-85209984828,From logistics to supply chain management,Domagała J.,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,2024-12-23,10.4324/9781032633725-2,0,Szkola Glówna Gospodarstwa Wiejskiego w Warszawie,Warsaw,Poland,2024
BUSI,SCOPUS_ID:85209981227,2-s2.0-85209981227,Information sharing and trust in organic agri-food chains,Gajdić D.,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,2024-12-23,10.4324/9781032633725-13,0,Križevci University of Applied Sciences,Krizevci,Croatia,2024
BUSI,SCOPUS_ID:85209980772,2-s2.0-85209980772,Information asymmetry as a challenge in chain governance,Pietrzak M.,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,2024-12-23,10.4324/9781032633725-4,0,Szkola Glówna Gospodarstwa Wiejskiego w Warszawie,Warsaw,Poland,2024
BUSI,SCOPUS_ID:85209979803,2-s2.0-85209979803,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,Pietrzak M.,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,2024-12-23,10.4324/9781032633725,0,Szkola Glówna Gospodarstwa Wiejskiego w Warszawie,Warsaw,Poland,2024
BUSI,SCOPUS_ID:85209978157,2-s2.0-85209978157,"Information, knowledge, and organizational learning in supply chains",Maasdorp C.,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,2024-12-23,10.4324/9781032633725-3,0,Stellenbosch University,Stellenbosch,South Africa,2024
BUSI,SCOPUS_ID:85209977676,2-s2.0-85209977676,Enhancing consumer trust in product quality by certification and shortening the beef chain,Gebska M.,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,2024-12-23,10.4324/9781032633725-12,0,Szkola Glówna Gospodarstwa Wiejskiego w Warszawie,Warsaw,Poland,2024
BUSI,SCOPUS_ID:85209976254,2-s2.0-85209976254,Fundamentals of trust in interorganizational relations,Pietrzak M.,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,2024-12-23,10.4324/9781032633725-5,0,Szkola Glówna Gospodarstwa Wiejskiego w Warszawie,Warsaw,Poland,2024
BUSI,SCOPUS_ID:85209974640,2-s2.0-85209974640,Solutions for overcoming information asymmetry and enhancing trust in supply chains,Chlebicka A.,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,2024-12-23,10.4324/9781032633725-6,0,Szkola Glówna Gospodarstwa Wiejskiego w Warszawie,Warsaw,Poland,2024
BUSI,SCOPUS_ID:85209970605,2-s2.0-85209970605,The use of information technology to mitigate the problem of information asymmetry in supply chains,Roman M.,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,2024-12-23,10.4324/9781032633725-7,0,Szkola Glówna Gospodarstwa Wiejskiego w Warszawie,Warsaw,Poland,2024
BUSI,SCOPUS_ID:85209969096,2-s2.0-85209969096,Food labelling as a way to address trust and information asymmetry issues in premium cheese supply chains,Malak-Rawlikowska A.,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,2024-12-23,10.4324/9781032633725-9,0,Szkola Glówna Gospodarstwa Wiejskiego w Warszawie,Warsaw,Poland,2024
BUSI,SCOPUS_ID:85209963557,2-s2.0-85209963557,Club varieties and geographical indications as mechanisms mitigating information asymmetry in the apples' supply chain,Chlebicka A.,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,2024-12-23,10.4324/9781032633725-10,0,Szkola Glówna Gospodarstwa Wiejskiego w Warszawie,Warsaw,Poland,2024
BUSI,SCOPUS_ID:85209959825,2-s2.0-85209959825,Blockchain and non-fungible tokens technology application: Evidence from the apiary chain,Jarka S.,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,2024-12-23,10.4324/9781032633725-15,0,Szkola Glówna Gospodarstwa Wiejskiego w Warszawie,Warsaw,Poland,2024
BUSI,SCOPUS_ID:85209957420,2-s2.0-85209957420,Information asymmetry and trust in the green energy chain: Evidence from the biogas sector,Sulewski P.,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,2024-12-23,10.4324/9781032633725-14,0,Szkola Glówna Gospodarstwa Wiejskiego w Warszawie,Warsaw,Poland,2024
BUSI,SCOPUS_ID:85209957374,2-s2.0-85209957374,"Vertical integration, trust, and information asymmetry in quality grain-bakery chains",Malak-Rawlikowska A.,Trust and Supply Chains: Information Asymmetry in the Agri-Food Sector,2024-12-23,10.4324/9781032633725-11,0,Szkola Glówna Gospodarstwa Wiejskiego w Warszawie,Warsaw,Poland,2024
